andar_1: .word 48, 52
199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,111,111,111,24,24,24,24,24,24,24,24,24,24,24,24,0,0,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,24,24,24,0,0,24,24,24,24,24,24,0,0,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,0,0,24,24,24,24,199,199,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,24,24,24,24,24,24,0,0,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,24,24,0,0,0,0,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,5,5,24,24,24,24,24,24,24,24,24,24,24,24,5,5,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,5,5,5,5,5,7,164,164,73,164,7,7,7,7,7,5,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,24,24,5,5,5,5,164,73,164,164,7,7,7,5,5,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,23,24,24,24,24,24,24,24,24,24,24,24,199,199,199,199,0,0,24,24,24,24,24,24,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,23,0,24,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,0,0,24,24,24,24,24,23,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,23,0,23,0,24,24,24,24,24,24,24,199,199,199,199,199,199,199,199,0,0,24,23,0,23,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,23,0,23,0,23,24,24,24,24,24,24,199,199,199,199,199,199,199,199,0,0,23,0,23,0,23,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,23,0,23,23,0,23,0,23,24,24,199,199,199,199,199,199,199,199,199,199,0,0,23,0,23,0,23,23,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,23,0,23,23,0,23,23,0,23,199,199,199,199,199,199,199,199,199,199,199,199,0,0,0,0,23,23,23,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,0,23,23,0,23,23,0,23,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,23,0,23,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,23,0,23,0,23,23,0,23,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,23,0,23,23,23,23,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,23,0,23,0,23,0,23,199,199,199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,0,0,0,23,0,23,0,23,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,0,23,0,23,0,23,199,199,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,0,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,152,152,0,0,23,0,23,199,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23,23,0,0,199,199,199,199,199,199,199,199,199,199,
199,199,152,152,152,152,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,23,0,0,0,0,0,0,0,199,199,199,199,199,199,
152,152,152,152,152,152,152,111,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,0,0,0,0,0,0,0,0,152,152,152,152,152,152,0,0,0,0,0,0,199,199,199,199,
111,111,152,152,152,152,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,111,111,111,152,152,152,152,152,152,152,111,111,0,0,199,199,199,199,
111,111,152,152,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,111,152,152,152,152,152,152,152,111,111,199,199,199,199,199,199,


